,La Señal,Los Recuerdos del Porvenir,Oficio de Tinieblas,Tipo
escupe,,1,1,VERB
alterara,,1,,VERB
maquinaria,,1,1,NOUN
introducido,,1,,ADJ
curato,,1,1,ADJ NOUN
señalada,,1,2,ADJ
arder,,1,,VERB
arenilla,,1,,NOUN
cenizas,,1,1,NOUN
anduviera,,1,2,VERB
alterar,,1,2,VERB
preferíamos,,1,,VERB
creerlo,,1,1,VERB
milpas,,1,1,NOUN
reacción,,1,9,NOUN
vendrán,,1,1,VERB
pagan,,1,2,VERB
esparcieron,,1,,VERB
vendrían,,1,,VERB
vigiladas,,1,,ADJ
xiv,,1,1,ADV ADJ
ruegos,,1,1,NOUN
oprimió,,1,,VERB
separar,,1,1,VERB
seguirlo,,1,,VERB
culatazos,,1,2,NOUN
arrastraron,,1,1,VERB
victoriosos,,1,,ADJ
ayudare,,1,,VERB
cadenas,,1,1,NOUN
escoge,,1,1,VERB
candados,,1,,ADJ
cazaron,,1,,VERB
impares,,1,,ADJ
reconcilió,,1,,NOUN
basura,,1,,NOUN
oscureció,,1,,VERB
estrépito,,1,2,NOUN ADJ
cuarteadura,,1,,ADJ
resultado,,1,1,ADJ NOUN
zumbaron,,1,,VERB
maquina,,1,,NOUN
naderías,,1,,NOUN
risotadas,,1,,ADJ
carecían,,1,2,VERB
estallaron,,1,,VERB
piedrita,,1,,NOUN
suplicaron,,1,1,VERB
producen,,1,,VERB
deposito,,1,,NOUN
complicada,,1,1,ADJ
correspondiera,,1,,VERB
deliberado,,1,,ADJ
entreabierto,,1,,ADJ
llamaran,,1,1,VERB
renovados,,1,,ADJ
puestos,,1,1,ADJ VERB
proclamó,,1,,VERB
presenciado,,1,2,VERB ADJ
fúnebre,,1,,ADJ
conveniencia,,1,5,NOUN
desconcertados,,1,,ADJ
fervor,,1,1,NOUN
emprendido,,1,1,ADJ
enterrado,,1,1,ADJ
sobrecogido,,1,,ADJ
atestiguaba,,1,,VERB
desastre,,1,,ADJ
rehusado,,1,,VERB
felicitaría,,1,,VERB
oprimida,,1,,ADJ
restableciera,,1,,VERB
programas,,1,,NOUN
pobrecito,,1,,VERB
escapadas,,1,,ADJ
desganada,,1,1,ADJ
servilleta,,1,1,PROPN NOUN
acuerdan,,1,2,VERB
raros,,1,,ADJ
librada,,1,,ADJ
provocado,,1,1,ADJ VERB
delación,,1,1,NOUN
abatida,,1,2,ADJ
cuente,,1,,VERB
espectáculos,,1,,NOUN
entablar,,1,1,VERB
pobrecita,,1,,ADJ
bolsas,,1,,NOUN
cerrara,,1,,VERB
retenían,,1,,VERB
restaurantes,,1,,ADJ
películas,,1,,NOUN
páginas,,1,1,NOUN
bulliciosa,,1,,ADJ
apesadumbrado,,1,,ADJ
serian,,1,,ADJ
escapando,,1,,VERB
malicioso,,1,,ADJ
sufridas,,1,,ADJ
emociones,,1,2,NOUN
pongan,,1,1,VERB
retiraron,,1,1,VERB
cóleras,,1,,NOUN
perseguir,,1,1,VERB
anunciado,,1,1,ADJ
curita,,1,,NOUN
enlazados,,1,,ADJ
órbitas,,1,,NOUN
hundirlo,,1,,VERB
insensatas,,1,,ADJ
violentamente,,1,1,SCONJ ADV
incorporo,,1,,ADJ
clarísima,,1,,ADJ
enrejado,,1,1,ADJ
sopló,,1,1,VERB
quejarse,,1,3,VERB
muelles,,1,,NOUN
secó,,1,1,VERB
ariscas,,1,,NOUN
dispuestas,,1,,ADJ
abrazaron,,1,,VERB
deslizó,,1,,VERB
pidan,,1,,VERB
protejas,,1,,VERB
dejes,,1,,NOUN
esfumaría,,1,,VERB
acanelada,,1,,ADJ
dormiría,,1,,VERB
escucharía,,1,1,VERB
aliviado,,1,,ADJ
interrumpieron,,1,1,VERB
suplicar,,1,2,VERB
poderlas,,1,,NOUN
desgraciadas,,1,,ADJ
apagar,,1,2,VERB
arrodillarse,,1,1,VERB
caminata,,1,1,NOUN
diecinueve,,1,,NUM
quitarse,,1,1,VERB
juzgando,,1,,VERB
cuartel,,1,2,NOUN
forzar,,1,1,VERB
treparon,,1,,VERB
subirnos,,1,,VERB
cerraran,,1,,VERB
ofensivos,,1,,ADJ
reja,,1,1,ADJ NOUN
fachada,,1,1,NOUN
patriotas,,1,,ADJ
aplastados,,1,,ADJ
comemos,,1,,VERB
abogados,,1,,NOUN
coreamos,,1,,ADJ
cartapacios,,1,,PROPN
cordón,,1,2,NOUN
rencorosas,,1,,ADJ
cobraba,,1,1,VERB
culpó,,1,,VERB
empuje,,1,,NOUN
enredaron,,1,,VERB
cristal,,1,1,NOUN
ataron,,1,,VERB
lavan,,1,,VERB
brotan,,1,1,VERB
haciéndole,,1,,PROPN
impidió,,1,,VERB
guardianes,,1,1,NOUN ADJ
paradero,,1,,NOUN
indagando,,1,,VERB
pudridero,,1,,PROPN
separaban,,1,1,VERB
proceso,,1,1,NOUN
cuya,,1,20,PRON
emplearía,,1,,VERB
acurrucado,,1,1,ADJ
lavaba,,1,2,VERB
cubeta,,1,,NOUN
procesados,,1,,ADJ
milagrosos,,1,,ADJ
categoría,,1,4,NOUN
sangriento,,1,,ADJ
distancias,,1,,NOUN
gira,,1,3,NOUN
adornaban,,1,,VERB
vengar,,1,,VERB
honor,,1,4,NOUN ADJ
limpiar,,1,4,VERB
imaginas,,1,,VERB
bella,,1,,ADJ
busques,,1,,VERB
inmovilizada,,1,1,ADJ
chalupitas,,1,,NOUN
rábanos,,1,,ADJ
deshace,,1,2,VERB
envenenado,,1,,ADJ
peligrosamente,,1,,ADV
oscurecieron,,1,,VERB
india,,1,1,ADJ
rasgados,,1,,ADJ
tocara,,1,,VERB
reconfortada,,1,,ADJ
jarras,,1,3,NOUN
cuidarse,,1,,VERB
postrada,,1,,ADJ
presenta,,1,1,VERB
recado,,1,,ADJ
verbos,,1,,NOUN
minuciosa,,1,1,ADJ
inmediato,,1,2,ADJ
cifra,,1,3,NOUN
bautizo,,1,,NOUN
libros,,1,3,NOUN
disecadas,,1,,ADJ
fragmento,,1,,NOUN
recuperamos,,1,,VERB
puntuales,,1,,ADJ
levantan,,1,1,VERB
deslumbran,,1,,VERB
muestran,,1,,VERB
clavan,,1,2,VERB
saeta,,1,,NOUN
viajan,,1,,VERB
preparándose,,1,,VERB
entrevista,,1,1,ADJ
chorrito,,1,1,PROPN NOUN
parpadeaba,,1,1,VERB
imaginado,,1,,ADJ
chiveó,,1,,VERB
mero,,1,3,ADJ
desembarazadas,,1,,ADJ
enterrarla,,1,,VERB
nauseabunda,,1,,ADJ
deshacerse,,1,3,VERB
baratas,,1,,ADJ
chocaban,,1,,VERB
serias,,1,1,ADJ
ensenando,,1,,VERB
encontrará,,1,,VERB
tardara,,1,,AUX
curado,,1,1,ADJ
vendas,,1,,NOUN
fracasó,,1,,VERB
podido,11,1,1,AUX
dichos,,1,2,ADJ
bandera,,1,,NOUN
mascando,,1,,VERB
canastas,,1,,NOUN
enfundado,,1,,ADJ
desprendidos,,1,,ADJ
cristeros,,1,,ADJ
contigua,,1,1,ADJ
misales,,1,,ADJ
cálices,,1,,NOUN
derruidas,,1,,ADJ
vaciaba,,1,,VERB
hunde,,1,2,VERB
hundiéndose,,1,,VERB
esfuma,,1,,VERB
escapo,,1,,VERB
fundían,,1,,VERB
escupiendo,,1,1,VERB
burlonas,,1,,NOUN
encaramadas,,1,,ADJ
mascaba,,1,,VERB
soplaron,,1,,VERB
bota,,1,,VERB
cigarras,,1,,NOUN
pararse,,1,,VERB
mexicanas,,1,1,ADJ
banderitas,,1,,NOUN
viveza,,1,1,NOUN
enmarcadas,,1,,ADJ
tratarla,,1,1,VERB
depositaria,,1,1,ADJ
refugiándose,,1,,VERB
quitarle,,1,1,VERB
pareciéndose,,1,,VERB
corregirse,,1,,VERB
juró,,1,1,VERB
lujuria,,1,,ADJ
manojo,,1,,NOUN
sabrían,,1,2,VERB
hechas,,1,1,ADJ
bañaba,,1,,VERB
comadrona,,1,,NOUN
hechizado,,1,,ADJ
endulzaba,,1,,AUX
sollozando,,1,,VERB
empedrada,,1,,ADJ
costurero,,1,,ADJ
fugaces,,1,1,ADJ
sollozaba,,1,1,VERB
inconmovible,,1,,ADJ
amortajaron,,1,,VERB
asilo,,1,2,NOUN
recogerlo,,1,,VERB
polvorientos,,1,,ADJ
enjugó,,1,1,VERB
entregan,,1,,VERB
mecedor,,1,,ADJ
pianos,,1,,ADJ
escaparía,,1,,VERB
impávidos,,1,,ADJ
mezclaban,,1,1,VERB
inaudibles,,1,,ADJ
presidía,,1,,VERB
marcado,,1,3,ADJ
desarrollaba,,1,,VERB
envejeciendo,,1,,VERB
actores,,1,,NOUN
hallados,,1,1,ADJ
taquígrafo,,1,,NOUN
desnudaba,,1,,VERB
disputas,,1,1,NOUN
cuidan,,1,,VERB
enigma,,1,1,NOUN
borró,,1,1,VERB
decidir,,1,3,VERB
vulnerables,,1,,ADJ
pasen,,1,2,VERB
seguiré,,1,,VERB
asombradas,,1,,ADJ
esperándoles,,1,,VERB
drama,,1,,NOUN
cifrado,,1,,ADJ
recuerdan,,1,1,VERB
navegación,,1,,ADJ
poseer,,1,,VERB
repite,,1,3,VERB
generación,,1,2,NOUN
calores,,1,,NOUN
sabores,,1,,NOUN
comparsas,,1,,DET
quitaba,,1,1,VERB
molestaron,,1,,VERB
cepillaba,,1,,VERB
proyectadas,,1,,ADJ
haberla,,1,1,AUX
arrepentiré,,1,,VERB
sostenidas,,1,,ADJ
indecisas,,1,,ADJ
decente,,1,3,ADJ
talante,,1,,NOUN
echarla,,1,,VERB
secaba,,1,1,VERB
pintar,,1,1,VERB
modestos,,1,,ADJ
interiores,,1,3,ADJ
comprarle,,1,,VERB
estableció,,1,2,VERB
observada,,1,,ADJ
ducha,,1,,ADJ
recluida,,1,,ADJ
esquivaban,,1,,VERB
infinitos,,1,,ADJ
llevarlos,,1,,VERB
urdir,,1,,VERB
alarmadas,,1,,ADJ
separación,,1,1,NOUN
ignora,,1,1,VERB
quedé,13,1,,VERB
tratándolo,,1,,VERB
declaraciones,,1,,NOUN
seguirá,,1,,VERB
luciendo,,1,1,VERB
prometía,,1,1,VERB
sacaré,,1,,VERB
sufragio,,1,,NOUN
opone,,1,,VERB
lianas,,1,,ADJ
tratado,,1,1,ADJ
resbalaba,,1,,VERB
bañarse,,1,1,VERB
reconfortó,,1,,ADJ
afeitó,,1,,VERB
escabulló,,1,,VERB
ignoro,,1,,VERB
fortuito,,1,,ADJ
constar,,1,,VERB
valer,,1,2,VERB
firmaban,,1,1,VERB
traición,,1,2,PROPN NOUN
bandos,,1,,NOUN
negaron,,1,2,VERB
incomunicados,,1,,ADJ
ocultó,,1,,VERB
rondaban,,1,,VERB
acunados,,1,,ADJ
decires,,1,,NOUN
hervía,,1,2,VERB
comercios,,1,,NOUN
chupada,,1,1,NOUN
afirmación,,1,2,NOUN
hombre,15,1,22,NOUN PROPN
continúe,,1,,VERB
usurpador,,1,,ADJ
adversario,,1,2,NOUN
obtusa,,1,,ADJ
regada,,1,,ADJ
redujo,,1,2,VERB
confiarle,,1,2,VERB
humedecerle,,1,,VERB
gentío,,1,,NOUN
discutieron,,1,,VERB
pida,,1,2,VERB
detenidas,,1,3,ADJ
tiradas,,1,,NOUN
abrochó,,1,,VERB
desconoció,,1,,VERB
persiana,,1,,NOUN
aquel,51,1,43,DET
repetirse,,1,1,VERB
empeñó,,1,1,VERB
bardas,,1,1,NOUN
dibujaban,,1,,VERB
prisionero,,1,,NOUN
pirú,,1,,NOUN
dispersó,,1,,VERB
guardando,,1,1,VERB
mecida,,1,,ADJ
alcanzaron,,1,,VERB
cerraría,,1,,VERB
presurosa,,1,,ADJ
proclamaba,,1,,VERB
intrusas,,1,,ADJ
enmudecieron,,1,1,VERB
desacuerdo,,1,,NOUN
calzado,,1,1,NOUN
deshoras,,1,,NOUN
esconderlo,,1,,VERB
cometen,,1,,VERB
presenciaba,,1,4,VERB
deshechas,,1,,ADJ
fosas,,1,,NOUN
llore,,1,,PROPN
chorreando,,1,,VERB
expiara,,1,,VERB
obtuviera,,1,,VERB
repitieron,,1,1,VERB
espada,,1,3,NOUN
convirtiéndola,,1,,ADJ
vacas,,1,2,NOUN
murieran,,1,1,VERB
sobrino,,1,,NOUN
demacrado,,1,,ADJ
apartaría,,1,,VERB
monótonas,,1,2,ADJ
marchaban,,1,1,VERB
escuchamos,,1,,VERB
bajamos,,1,,VERB
verían,,1,3,VERB
recibimos,,1,,VERB
incomprensibles,,1,1,ADJ
poseída,,1,,ADJ
disciplinado,,1,,ADJ
inocentemente,,1,,ADV
suenen,,1,,VERB
llueva,,1,,VERB
milagros,,1,,PROPN
atónitas,,1,1,ADJ
precipito,,1,,VERB
amotinadas,,1,,ADJ
callejeras,,1,,ADJ
inmediata,,1,1,ADJ
salpicaron,,1,,VERB
dejarlas,,1,,VERB
pulidas,,1,,ADJ
cogida,,1,1,ADJ
confundidas,,1,,ADJ
bosques,,1,3,NOUN
sobresaltado,,1,1,ADJ
adioses,,1,,ADJ
presidia,,1,,VERB
nutrida,,1,,ADJ
dibujada,,1,,ADJ
descorridos,,1,,ADJ
soslayo,,1,,ADJ
liberar,,1,,VERB
tratáramos,,1,,VERB
denunciaban,,1,,VERB
rigidez,,1,3,NOUN
divino,,1,2,ADJ
abyección,,1,1,NOUN
aceptaría,,1,2,VERB
restableció,,1,,VERB
acepten,,1,,VERB
escombros,,1,1,NOUN
roció,,1,,VERB
formada,,1,,ADJ
masticaba,,1,2,VERB
isabela,,1,,PROPN
sujetará,,1,,VERB
acordará,,1,,VERB
podrá,,1,,AUX
agobiado,,1,,ADJ
preguntado,,1,2,ADJ
guaje,,1,,NOUN
asombrosas,,1,,ADJ
palomas,,1,,NOUN
choza,,1,8,NOUN
cortes,,1,1,PROPN NOUN
montiel,,1,,PROPN
enedino,,1,,ADJ
cerros,,1,2,NOUN
rodeando,,1,,VERB
santuario,,1,1,ADJ
coincidencias,,1,1,NOUN
conos,,1,,NOUN
recogerá,,1,,VERB
inscripción,,1,,NOUN
arrepentí,,1,,NOUN
curara,,1,,VERB
causé,,1,,VERB
espantados,,1,,ADJ
convertí,,1,,VERB
diciembre,,1,1,NOUN
cuétara,,1,,PROPN
nacida,,1,,ADJ
entienden,,1,3,VERB
condene,,1,,VERB
fuereños,,1,,ADJ
rescatar,,1,1,VERB
regalarle,,1,1,VERB
xvi,,1,1,PROPN
futura,,1,,ADJ
sobresaltaron,,1,,VERB
pidiéndole,,1,,VERB
halló,,1,12,VERB
móvil,,1,2,NOUN
permanentes,,1,,ADJ
sacará,,1,,VERB
llenándose,,1,,VERB
mexicano,,1,,ADJ
borracheras,,1,1,NOUN
engañosas,,1,,ADJ
perdonare,,1,,PROPN
jugado,,1,1,ADJ
enseñaron,,1,3,VERB
iracundos,,1,,ADJ
cruz,,1,3,PROPN
vago,,1,5,ADJ
ensordecía,,1,,ADJ
fatigadas,,1,,ADJ
reprocharles,,1,,VERB
abundancia,,1,4,NOUN
desangraban,,1,,VERB
callaban,,1,3,VERB
olía,,1,,VERB
protectores,,1,,NOUN
intensamente,,1,,ADV
ahogarse,,1,,VERB
jovencito,,1,,NOUN
entrevisto,,1,,ADJ
silenciosas,,1,,ADJ
conmover,,1,1,VERB
secándose,,1,1,VERB
invitada,,1,,NOUN
regresaron,,1,5,VERB
zumbidos,,1,,ADJ
xv,,1,1,PROPN NOUN
recordarlas,,1,,VERB
encadenaba,,1,,VERB
ensimismó,,1,,NOUN
conocen,,1,3,VERB
abrochado,,1,,ADJ
contuvo,,1,2,VERB
afectaría,,1,,VERB
mocoso,,1,,ADJ
respetuosamente,,1,1,ADV
rompieron,,1,1,VERB
sucesión,,1,,NOUN
previsto,,1,1,ADJ
existente,,1,,ADJ
testimonios,,1,1,NOUN
comentamos,,1,,VERB
abatiéndose,,1,,VERB
estúpido,,1,,ADJ
impacientarse,,1,,VERB
empezaban,,1,,VERB
desperezamos,,1,,VERB
ocupamos,,1,,VERB
desplegado,,1,,ADJ
jícamas,,1,,NOUN
gozosos,,1,,ADJ
aguzamos,,1,,VERB
creció,,1,3,VERB
leen,,1,1,VERB
despojaba,,1,1,VERB
retomar,,1,1,VERB
partidarios,,1,,NOUN
asistía,,1,3,VERB
vengadora,,1,,ADJ
diosa,,1,,ADJ
buscamos,,1,,VERB
abandonarnos,,1,,VERB
descomponía,,1,,VERB
contaría,,1,,VERB
retratados,,1,,ADJ
devoro,,1,,VERB
transformo,,1,,VERB
vagando,,1,,VERB
desidia,,1,1,VERB NOUN
bailó,,1,,VERB
pan,,1,4,NOUN
retiramos,,1,,VERB
devolviera,,1,,VERB
quiénes,,1,4,PRON
fundieron,,1,,VERB
moradas,,1,1,ADJ
apacibles,,1,1,ADJ
limpiaron,,1,2,VERB
comenzaron,,1,4,VERB
incendió,,1,,VERB
agravio,,1,,NOUN
huérfanos,,1,,PROPN
salvación,,1,3,NOUN
propiedad,,1,9,NOUN
ejecutamos,,1,,VERB
hormigas,,1,1,NOUN
impregnada,,1,1,ADJ
recordaron,,1,,VERB
supersticioso,,1,1,ADJ
vente,,1,,ADJ
salgamos,,1,,VERB
ultima,,1,,ADJ
ladronas,,1,,ADJ
robadas,,1,,ADJ
piedritas,,1,1,NOUN
planeamos,,1,,VERB
tiraron,,1,,VERB
brutal,,1,3,ADJ
bendiciendo,,1,,VERB
siga,,1,,VERB
salvarlo,,1,,VERB
platicaron,,1,,VERB
desganados,,1,,ADJ
viviera,,1,1,VERB
sensaciones,,1,,NOUN
desprendido,,1,1,ADJ
continuidad,,1,,NOUN
inapresable,,1,,ADJ
defendiera,,1,,VERB
agobiándolo,,1,,ADJ
justificar,,1,2,VERB
irritó,,1,3,VERB
confesiones,,1,,NOUN
compramos,,1,,VERB
alzados,,1,1,ADJ
unirme,,1,,VERB
jueces,,1,1,NOUN ADJ
imperdonable,,1,,ADJ
duermo,,1,,VERB
infestados,,1,,ADJ
dejarnos,,1,,VERB
agusanándose,,1,,VERB
darían,,1,1,VERB
llano,,1,,ADJ
continua,,1,,ADJ
brillando,,1,,VERB
apartada,,1,,ADJ
tarjeta,,1,,NOUN
apareciendo,,1,1,VERB
lacónico,,1,,ADJ
golpearon,,1,1,VERB
relataban,,1,,VERB
ingrata,,1,1,ADJ
llamarla,,1,1,VERB
vengativos,,1,,ADJ
vallas,,1,,NOUN
pretil,,1,,ADJ
inadvertida,,1,,ADJ
sublevaron,,1,1,VERB
batido,,1,1,ADJ
matemos,,1,,PRON
ama,,1,1,VERB NOUN
fingieron,,1,,VERB
despanzurrado,,1,,ADJ
fusilen,,1,,VERB
obtener,,1,,VERB
consternada,,1,,ADJ
disgustado,,1,1,ADJ
traslucir,,1,,VERB
disperse,,1,,VERB
despida,,1,,VERB
entrega,,1,3,NOUN
despliegue,,1,1,NOUN
reside,,1,,VERB
exige,,1,3,VERB
rito,,1,3,NOUN
prepare,,1,,VERB
deseó,,1,1,VERB
fregado,,1,,ADJ
pesó,,1,,VERB
plazas,,1,,PROPN
huido,,1,2,ADJ
flotaría,,1,,VERB
ajustó,,1,,VERB
reprocharle,,1,,VERB
salvaba,,1,,VERB
pierna,,1,1,NOUN PROPN
entregará,,1,,VERB
pulsera,,1,,ADJ
retraso,,1,,ADJ
avergonzadas,,1,,ADJ
disfrazar,,1,1,VERB
lívido,,1,1,ADJ
querías,,1,1,NOUN
resonaba,,1,4,VERB
humedeció,,1,,VERB
sabías,,1,1,AUX PROPN
grotesca,,1,1,ADJ
cadavérico,,1,,ADJ
levantas,,1,,NOUN
enjabono,,1,,NOUN
ofrecidas,,1,,ADJ
manchas,,1,3,NOUN
descompone,,1,,VERB
deformarse,,1,,VERB
brocha,,1,,VERB
sacarían,,1,,VERB
bocacalles,,1,,ADJ
fusilamientos,,1,,NOUN
resultan,,1,,VERB
puño,,1,1,NOUN ADJ
deshacerle,,1,,VERB
invente,,1,,PROPN
bailaste,,1,,NOUN
buscadas,,1,,ADJ
permitirle,,1,,VERB
esperes,,1,,VERB
disfrazarse,,1,,VERB
ajustaron,,1,,VERB
cafecito,,1,,NOUN
preferido,,1,1,ADJ
tiritando,,1,1,VERB
afianzara,,1,,VERB
barranca,,1,,NOUN
lanzada,,1,,ADJ
pedido,,1,2,ADJ
significan,,1,,VERB
dándose,,1,,VERB
revolvía,,1,2,VERB
tiritaba,,1,1,VERB
biombo,,1,,PROPN
explicarse,,1,1,VERB
colándose,,1,,VERB
escamoteaban,,1,,VERB
inmutó,,1,,VERB
confines,,1,,NOUN
énfasis,,1,,NOUN
parpadeando,,1,,VERB
divina,,1,,PROPN
poema,,1,,PROPN
poesía,,1,,PROPN
fabricar,,1,,VERB
dedicado,,1,1,ADJ
delicadas,,1,,ADJ
mirara,,1,,VERB
rizados,,1,,ADJ
pretendida,,1,,ADJ
coreaban,,1,,VERB
cordura,,1,3,NOUN
frías,,1,1,ADJ
apoderaban,,1,1,VERB
hielo,,1,1,NOUN
rociadas,,1,,ADJ
interrumpiéndolo,,1,,ADJ
elaborar,,1,,VERB
ofrecer,,1,4,VERB
dejarías,,1,1,VERB
distribuidas,,1,,ADJ
presentes,,1,1,ADJ
entendiera,,1,1,VERB
apellido,,1,1,NOUN
sonreírse,,1,,VERB
organizador,,1,,ADJ
mezclarse,,1,1,VERB
galante,,1,,ADJ
debiste,,1,,VERB
teoría,,1,1,NOUN
piensan,,1,,VERB
bailas,,1,,PROPN
exquisito,,1,,ADJ
observar,,1,2,VERB
refugiarse,,1,8,VERB
descorazonado,,1,,ADJ
maléfico,,1,,ADJ
recorro,,1,,VERB
indulgente,,1,,ADV
aceptaban,,1,1,VERB
excusas,,1,3,NOUN
esperada,,1,,ADJ
visto,8,1,2,ADJ
envueltos,,1,3,ADJ
pendían,,1,4,VERB
decoradas,,1,,ADJ
ondas,,1,,NOUN
translúcidas,,1,,ADJ
permanece,,1,2,VERB
fruto,,1,3,NOUN
habitado,,1,,ADJ
invierte,,1,,VERB
cerebros,,1,,NOUN
conjunción,,1,,NOUN
preguntarse,,1,,VERB
depositando,,1,,VERB
arrogancia,,1,,NOUN
bellas,,1,,ADJ
términos,,1,6,NOUN
descubrirse,,1,1,VERB
tintineaba,,1,,VERB
adornadas,,1,,ADJ
faroles,,1,,NOUN
japoneses,,1,,ADJ
saludando,,1,,VERB
esbozó,,1,1,VERB
nativo,,1,,ADJ
pardiñase,,1,,NOUN
reconocimos,,1,,VERB
precipitamos,,1,,VERB
comisión,,1,1,PROPN NOUN
generosidad,,1,1,NOUN
contentaban,,1,,VERB
lanzaran,,1,,VERB
arrojo,,1,,NOUN
aglomerado,,1,,ADJ
solar,,1,,ADJ
músicos,,1,1,NOUN
maestro,,1,1,ADJ
tarlatanas,,1,,NOUN
distribuyó,,1,,VERB
encargado,,1,1,VERB ADJ
pronuncio,,1,,NOUN
predilectas,,1,,ADJ
quédese,,1,,VERB
cateando,,1,,VERB
interrumpir,,1,2,VERB
traída,,1,,ADJ
desencantados,,1,,ADJ
acompasados,,1,,ADJ
subyugada,,1,,ADJ
llamara,,1,,VERB
cuide,,1,,VERB
partir,,1,2,VERB
buscáramos,,1,,VERB
rápidas,,1,4,ADJ
sigan,,1,,VERB
opacos,,1,,ADJ
desmayados,,1,1,ADJ
reaparecía,,1,,VERB
empeorarlo,,1,,VERB
interrumpía,,1,1,ADJ VERB
contrariadas,,1,,ADJ
agarraron,,1,,VERB
desarticulaba,,1,,VERB
abundaron,,1,,VERB
empujado,,1,2,ADJ
puesta,,1,2,NOUN
privilegio,,1,3,ADJ NOUN
catedrales,,1,,NOUN
retrocedían,,1,1,VERB
confundían,,1,,VERB
trágicos,,1,,ADJ
empujados,,1,,ADJ
agacho,,1,,VERB
entusiastas,,1,2,ADJ
apoyándose,,1,1,VERB
desplomo,,1,,VERB
hables,,1,,ADJ
borraron,,1,1,VERB
estrechos,,1,,ADJ
hormiguero,,1,,ADJ
raíces,,1,2,NOUN
túneles,,1,,NOUN
complicado,,1,1,ADJ
infernal,,1,1,ADJ
danza,,1,1,NOUN
azufre,,1,,NOUN
charla,,1,1,NOUN VERB
invitándolo,,1,,VERB
anfitriona,,1,1,NOUN
forcejaba,,1,,VERB
impedirles,,1,,VERB
acongojada,,1,,ADJ
reunió,,1,,VERB
reanudó,,1,,VERB
caracoleaba,,1,,ADV
bromeaban,,1,,VERB
refulgente,,1,,ADJ
distintas,,1,1,ADJ DET
distribuidos,,1,,ADJ
mantel,,1,,NOUN
abandonadas,,1,,ADJ
alabanzas,,1,1,NOUN
elocuentes,,1,,ADJ
elogios,,1,1,NOUN
orador,,1,,ADJ
poder,8,1,1,AUX NOUN
arrebolada,,1,1,ADJ
imitaban,,1,1,VERB
envió,,1,,VERB
satanás,,1,,NOUN
elegidos,,1,,ADJ
traga,,1,,VERB
bailarán,,1,,VERB
demonios,,1,1,NOUN
monstruos,,1,,ADJ
abrirá,,1,,VERB
apartarán,,1,,VERB
susto,,1,1,NOUN
removiendo,,1,1,VERB
aires,,1,1,PROPN
colgantes,,1,,ADJ
inquietos,,1,1,ADJ
encadenando,,1,,VERB
indígena,,1,1,ADJ
festejadas,,1,,ADJ
licor,,1,1,NOUN
correcto,,1,2,ADJ
bengala,,1,,ADJ
repitiendo,,1,1,VERB
amaro,,1,,PROPN
disparas,,1,,NOUN
sonaran,,1,,VERB
estentóreos,,1,,ADJ
lanzamos,,1,,VERB
tuerto,,1,,ADJ
impar,,1,,NOUN
yaqui,,1,,PROPN
combatir,,1,,VERB
kepí,,1,,PROPN
zigzagueaba,,1,,VERB
chaquetín,,1,,ADJ
estrechez,,1,,ADJ
impávido,,1,,NOUN
gallinas,,1,1,NOUN
inmutaba,,1,,VERB
chata,,1,,NOUN
tumbos,,1,2,NOUN
motor,,1,,ADJ
correteaban,,1,,VERB
jesucristo,,1,,NOUN
resuelta,,1,,ADJ
movido,,1,1,ADJ
illescas,,1,,PROPN
movedizo,,1,,ADJ
vencidos,,1,1,ADJ
entregados,,1,,ADJ
persiguiéndose,,1,,VERB
diaria,,1,,ADJ
canastita,,1,,PROPN
desalentado,,1,,ADJ
removido,,1,,ADJ
mataran,,1,1,VERB
novedad,,1,2,NOUN
alarma,,1,4,VERB
remendados,,1,,ADJ
enterró,,1,,VERB
responsables,,1,1,ADJ NOUN
imponer,,1,3,VERB
aseguran,,1,1,VERB
dudo,,1,1,VERB
paseó,,1,,VERB
inspeccionar,,1,,VERB
morirse,,1,,VERB
recibidas,,1,1,ADJ
contradecir,,1,,VERB
voluta,,1,,ADJ
esfumarse,,1,,VERB
indicio,,1,1,NOUN
existido,,1,1,ADJ
engaños,,1,,NOUN
inhumación,,1,,ADJ
solicitar,,1,5,VERB
tardarán,,1,1,VERB
mentada,,1,1,ADJ
entierre,,1,,NOUN
escabullirse,,1,2,VERB
agilidad,,1,1,NOUN
ocuparse,,1,,VERB
apoderado,,1,2,ADJ
borraban,,1,,VERB
descomponían,,1,,VERB
enseñaran,,1,,VERB
confesarle,,1,,VERB
traicionado,,1,1,ADJ
burlan,,1,1,VERB
duele,,1,2,VERB
pluma,,1,,ADJ
cochinitos,,1,,NOUN
asaran,,1,,ADJ
acamparon,,1,,VERB
saboreando,,1,1,VERB
oiría,,1,,VERB
vericuetos,,1,1,NOUN ADJ
respiración,7,1,9,NOUN
acogían,,1,1,VERB
cárceles,,1,,NOUN
liberaba,,1,,VERB
mataba,,1,,VERB
cogían,,1,,VERB
alzado,,1,3,ADJ
burla,,1,1,VERB NOUN
circular,,1,1,VERB
pérfida,,1,,NOUN
cortejaba,,1,,VERB
pequeñez,,1,1,PROPN ADV
brevísimo,,1,,ADJ
egoístas,,1,1,ADJ
borra,,1,2,VERB
hostilidades,,1,,NOUN
proclamar,,1,2,VERB
terrenos,,1,1,NOUN ADJ
dejarían,,1,1,VERB
